Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1989,20,New York Knicks,0,0,82,52,30,1.733333333,241.5,45.1,92.8,0.486,4.7,14.0,0.337,40.4,78.8,0.513,21.7,28.9,0.752,16.1,27.6,43.7,25.4,11.0,5.4,19.2,25.0,116.7,25.3,50,32,3.77,-0.15,3.62,111.1,107.5,104.4,0.311,0.151,0.5529999999999999,0.512,15.4,36.2,0.23399999999999999,0.512,15.4,65.1,0.23399999999999999,746851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,20,New York Knicks,0,0,82,45,37,1.2162162159999999,241.8,41.9,86.5,0.484,2.9,8.7,0.332,39.0,77.8,0.501,21.6,28.6,0.7559999999999999,14.5,29.6,44.1,26.1,8.7,6.0,17.2,22.3,108.3,26.5,45,37,1.41,-0.63,0.78,109.4,108.0,98.2,0.331,0.1,0.547,0.501,14.8,34.2,0.25,0.501,14.8,66.0,0.25,730432,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1991,20,New York Knicks,0,0,82,39,43,0.9069767440000001,243.4,41.6,87.3,0.47600000000000003,2.2,6.6,0.336,39.4,80.7,0.488,17.9,23.2,0.773,13.6,28.5,42.1,24.4,8.8,4.5,15.1,22.1,103.3,28.1,40,42,-0.23,-0.2,-0.43,107.1,107.3,95.0,0.315,0.08199999999999999,0.544,0.498,15.1,31.1,0.242,0.498,15.1,68.5,0.242,654962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,20,New York Knicks,0,0,82,51,31,1.64516129,242.1,40.4,84.7,0.47700000000000004,2.5,7.5,0.325,37.9,77.2,0.49200000000000005,18.3,25.0,0.7340000000000001,14.5,30.4,44.8,26.0,7.7,4.7,15.1,23.2,101.6,27.3,52,30,3.89,-0.22,3.67,108.3,104.2,92.9,0.295,0.08900000000000001,0.531,0.491,13.7,34.6,0.21600000000000003,0.491,13.7,71.1,0.21600000000000003,726608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,20,New York Knicks,0,1,82,60,22,2.727272727,243.0,39.1,84.1,0.465,2.4,7.4,0.32,36.8,76.8,0.479,20.9,28.2,0.741,14.0,32.4,46.5,25.9,8.3,4.5,15.8,25.7,101.6,28.3,58,24,6.16,-0.29,5.87,106.1,99.7,94.5,0.336,0.08800000000000001,0.526,0.479,14.1,33.1,0.249,0.479,14.1,72.1,0.249,804840,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,20,New York Knicks,0,1,82,57,25,2.28,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.47700000000000004,19.1,25.6,0.746,14.3,31.0,45.3,25.2,9.2,4.7,16.6,24.4,98.5,28.9,60,22,6.99,-0.5,6.48,105.7,98.2,92.8,0.311,0.135,0.527,0.483,15.1,34.4,0.23199999999999998,0.483,15.1,71.4,0.23199999999999998,810193,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,20,New York Knicks,0,0,82,55,27,2.0370370369999997,241.2,36.4,78.0,0.467,6.5,17.6,0.368,29.9,60.3,0.496,18.9,25.8,0.7340000000000001,11.3,30.2,41.5,25.1,7.2,4.7,15.9,25.6,98.2,29.4,50,32,3.11,-0.33,2.78,107.2,103.8,91.2,0.331,0.226,0.55,0.508,15.1,28.6,0.243,0.508,15.1,70.8,0.243,810283,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,20,New York Knicks,0,0,82,47,35,1.342857143,241.8,36.6,77.8,0.47100000000000003,5.9,15.7,0.377,30.7,62.2,0.494,18.0,23.8,0.757,10.1,29.9,40.0,22.2,7.9,4.6,15.5,22.7,97.2,30.4,48,34,2.32,-0.08,2.24,106.0,103.5,91.0,0.306,0.201,0.55,0.509,14.9,25.5,0.23199999999999998,0.509,14.9,71.1,0.23199999999999998,810283,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,20,New York Knicks,0,0,82,57,25,2.28,242.1,35.1,75.9,0.46299999999999997,5.7,15.8,0.363,29.4,60.2,0.489,19.3,25.8,0.748,11.9,30.7,42.5,22.1,7.7,4.6,17.8,24.8,95.4,29.7,50,32,3.12,0.18,3.31,104.4,101.0,90.5,0.34,0.20800000000000002,0.546,0.501,17.0,30.5,0.255,0.501,17.0,73.4,0.255,790520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,21,Seattle SuperSonics,1,1,82,39,43,0.9069767440000001,242.1,43.8,90.9,0.48200000000000004,2.3,7.0,0.335,41.5,83.9,0.494,23.8,31.4,0.758,16.7,29.2,46.0,26.6,8.6,5.5,18.4,27.1,113.7,26.1,42,40,0.46,-0.39,0.08,110.7,110.3,101.8,0.345,0.077,0.5429999999999999,0.495,15.0,37.6,0.261,0.495,15.0,66.0,0.261,356352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1988,21,Seattle SuperSonics,1,0,82,44,38,1.1578947370000001,242.1,43.2,90.8,0.47600000000000003,2.7,7.8,0.34600000000000003,40.5,83.0,0.488,22.3,29.8,0.748,16.0,28.2,44.2,26.2,9.5,5.5,16.8,29.0,111.4,25.6,46,36,2.06,-0.77,1.29,110.2,108.1,100.2,0.32799999999999996,0.086,0.536,0.491,13.9,36.3,0.245,0.491,13.9,67.2,0.245,475983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1989,21,Seattle SuperSonics,1,0,82,47,35,1.342857143,241.2,43.5,91.2,0.47700000000000004,3.6,9.4,0.379,39.9,81.8,0.488,21.6,29.0,0.746,17.0,27.3,44.3,25.4,10.5,6.0,17.1,24.7,112.1,26.3,48,34,2.9,-0.46,2.44,111.5,108.6,100.1,0.318,0.10400000000000001,0.539,0.496,14.1,38.3,0.237,0.496,14.1,65.3,0.237,456765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1990,21,Seattle SuperSonics,1,0,82,41,41,1.0,242.7,42.3,88.3,0.479,2.8,7.9,0.355,39.5,80.4,0.491,19.6,26.4,0.741,16.1,27.5,43.6,22.9,8.5,4.1,16.3,25.2,106.9,25.6,44,38,1.04,0.36,1.4,110.9,109.8,95.3,0.299,0.09,0.535,0.494,14.0,37.5,0.222,0.494,14.0,69.1,0.222,473277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1991,21,Seattle SuperSonics,1,0,82,41,41,1.0,242.4,40.1,82.2,0.488,2.5,7.7,0.327,37.5,74.5,0.504,22.8,30.0,0.759,13.5,26.2,39.7,22.6,8.9,5.4,18.1,22.2,105.4,26.2,44,38,1.23,0.08,1.31,109.7,108.5,96.2,0.301,0.06,0.542,0.501,14.8,36.3,0.226,0.501,14.8,66.3,0.226,501250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1992,21,Seattle SuperSonics,1,0,82,47,35,1.342857143,242.1,41.2,86.9,0.474,2.5,7.9,0.317,38.7,79.0,0.49,21.6,27.6,0.7829999999999999,15.6,27.5,43.2,22.9,9.5,5.5,16.1,23.8,106.5,27.3,46,36,1.88,-0.02,1.86,110.7,108.8,95.4,0.317,0.091,0.5379999999999999,0.489,14.0,36.5,0.249,0.489,14.0,66.8,0.249,588928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1993,21,Seattle SuperSonics,1,1,82,55,27,2.0370370369999997,241.2,42.4,87.1,0.486,2.7,7.4,0.35700000000000004,39.7,79.6,0.498,21.0,27.5,0.7609999999999999,14.9,27.5,42.4,23.2,11.5,5.0,15.5,24.0,108.3,27.7,59,23,7.07,-0.42,6.66,112.3,104.9,96.0,0.316,0.085,0.546,0.502,13.5,35.5,0.24100000000000002,0.502,13.5,67.7,0.24100000000000002,646589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,21,Seattle SuperSonics,1,0,82,63,19,3.315789474,240.6,40.7,84.2,0.484,3.0,8.8,0.335,37.8,75.4,0.501,21.6,29.0,0.745,14.0,27.2,41.2,25.8,12.8,4.5,15.4,23.3,105.9,28.1,64,18,9.09,-0.41,8.68,111.1,101.5,95.1,0.344,0.105,0.547,0.501,13.7,34.4,0.256,0.501,13.7,67.3,0.256,601369,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,21,Seattle SuperSonics,1,0,82,57,25,2.28,241.8,40.4,82.2,0.491,6.0,15.9,0.376,34.4,66.3,0.519,23.7,31.3,0.758,13.0,28.5,41.5,25.8,11.2,4.8,15.8,25.2,110.4,28.7,61,21,8.18,-0.27,7.91,114.8,106.3,95.5,0.38,0.19399999999999998,0.575,0.527,14.1,32.6,0.28800000000000003,0.527,14.1,68.7,0.28800000000000003,633604,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,21,Seattle SuperSonics,1,1,82,64,18,3.5555555560000003,242.4,37.5,78.1,0.48,7.1,19.5,0.364,30.4,58.6,0.519,22.5,29.6,0.76,11.6,29.9,41.5,24.4,10.8,4.8,17.6,24.0,104.5,29.6,61,21,7.79,-0.4,7.4,110.3,102.1,93.8,0.379,0.249,0.574,0.526,16.2,29.7,0.28800000000000003,0.526,16.2,69.5,0.28800000000000003,697301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,21,Seattle SuperSonics,1,0,82,57,25,2.28,241.2,36.5,78.2,0.467,6.8,19.3,0.353,29.7,58.9,0.504,21.0,28.0,0.752,12.3,27.7,40.0,23.5,11.0,4.7,15.0,22.0,100.9,30.0,62,20,7.68,-0.77,6.91,111.2,102.7,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.26899999999999996,0.51,14.2,69.1,0.26899999999999996,699952,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,22,Orlando Magic,0,0,82,18,64,0.28125,241.5,42.2,91.8,0.45899999999999996,1.4,4.8,0.295,40.7,87.0,0.46799999999999997,25.1,33.2,0.7559999999999999,15.9,30.1,46.0,24.3,7.5,3.6,17.2,24.1,110.9,26.5,21,61,-8.91,0.19,-8.73,105.8,114.3,104.1,0.36200000000000004,0.052000000000000005,0.521,0.467,13.9,33.7,0.27399999999999997,0.467,13.9,67.8,0.27399999999999997,617468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,22,Orlando Magic,0,0,82,31,51,0.607843137,241.2,42.1,88.2,0.478,2.7,8.2,0.331,39.4,80.0,0.493,22.9,29.9,0.767,13.4,30.5,43.8,25.8,8.6,8.0,14.8,24.2,109.9,26.1,31,51,-3.98,0.18,-3.79,105.9,109.9,99.5,0.337,0.10400000000000001,0.521,0.473,14.3,33.0,0.251,0.473,14.3,68.9,0.251,617668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1992,22,Orlando Magic,0,0,82,21,61,0.344262295,240.3,39.3,86.6,0.45299999999999996,2.4,7.4,0.324,36.9,79.2,0.466,20.6,27.7,0.746,14.3,28.4,42.7,21.9,7.8,4.5,16.9,24.1,101.6,26.6,23,59,-6.91,0.4,-6.52,103.5,110.5,98.0,0.319,0.086,0.514,0.467,14.6,32.4,0.23800000000000002,0.467,14.6,67.8,0.23800000000000002,621191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1993,22,Orlando Magic,0,0,82,41,41,1.0,242.4,39.7,81.8,0.486,3.9,10.8,0.35700000000000004,35.9,71.0,0.505,22.2,30.4,0.73,12.7,31.3,44.0,23.8,6.6,5.7,17.4,23.5,105.5,25.8,45,37,1.32,0.03,1.35,108.5,107.1,96.3,0.37200000000000005,0.133,0.5539999999999999,0.509,15.5,31.4,0.271,0.509,15.5,68.8,0.271,621191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
1994,22,Orlando Magic,0,0,82,50,32,1.5625,240.6,40.7,83.9,0.485,4.8,13.9,0.34700000000000003,35.9,70.1,0.513,19.4,28.6,0.6779999999999999,14.4,28.7,43.1,25.2,8.3,5.6,16.2,20.9,105.7,25.8,52,30,3.89,-0.21,3.68,110.8,106.7,95.2,0.341,0.165,0.547,0.514,14.4,33.8,0.231,0.514,14.4,66.3,0.231,626931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,22,Orlando Magic,0,1,82,57,25,2.28,243.0,42.2,84.1,0.502,6.4,17.2,0.37,35.8,66.9,0.535,20.1,30.1,0.669,14.0,30.0,44.0,27.8,8.2,6.0,15.8,21.0,110.9,26.6,59,23,7.06,-0.62,6.44,115.1,107.8,95.1,0.35700000000000004,0.205,0.569,0.539,14.0,34.0,0.239,0.539,14.0,68.4,0.239,656410,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,22,Orlando Magic,0,1,82,60,22,2.727272727,242.1,39.1,81.0,0.48200000000000004,7.6,20.1,0.37799999999999995,31.5,60.9,0.517,18.8,27.2,0.691,11.8,29.3,41.1,25.4,8.1,5.0,14.1,20.8,104.5,27.7,56,26,5.56,-0.16,5.4,112.9,106.9,91.8,0.336,0.248,0.562,0.529,13.2,29.0,0.23199999999999998,0.529,13.2,68.8,0.23199999999999998,707168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,22,Orlando Magic,0,0,82,45,37,1.2162162159999999,242.1,34.6,79.2,0.43700000000000006,6.9,20.3,0.341,27.7,59.0,0.47,18.0,24.1,0.746,13.1,27.1,40.1,20.6,8.5,4.4,15.2,20.0,94.1,29.4,40,42,-0.35,0.28,-0.07,105.6,106.0,88.3,0.304,0.256,0.524,0.48100000000000004,14.5,30.9,0.22699999999999998,0.48100000000000004,14.5,67.3,0.22699999999999998,711311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1987,23,Philadelphia 76ers,0,0,82,45,37,1.2162162159999999,242.4,40.7,82.8,0.491,1.1,4.1,0.259,39.6,78.7,0.503,24.0,31.9,0.753,14.4,28.4,42.7,23.7,9.4,6.6,18.5,21.6,106.5,26.6,40,42,-0.2,0.31,0.11,108.3,108.5,97.3,0.385,0.05,0.5489999999999999,0.49700000000000005,16.1,34.9,0.29,0.49700000000000005,16.1,65.7,0.29,587748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1988,23,Philadelphia 76ers,0,0,82,36,46,0.7826086959999999,242.7,39.2,82.7,0.474,1.9,5.7,0.32299999999999995,37.3,77.0,0.485,25.5,33.3,0.764,14.9,28.1,43.0,23.1,8.2,5.7,17.5,22.8,105.7,27.2,37,45,-1.44,0.65,-0.79,108.8,110.3,96.0,0.40299999999999997,0.069,0.5429999999999999,0.485,15.2,35.4,0.308,0.485,15.2,67.5,0.308,505245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1989,23,Philadelphia 76ers,0,0,82,46,36,1.277777778,241.2,42.7,87.8,0.486,2.5,7.9,0.316,40.2,79.9,0.503,24.0,30.5,0.787,13.9,28.7,42.7,25.7,8.4,4.3,14.8,21.0,111.9,27.0,45,37,1.5,0.18,1.68,113.0,111.5,98.5,0.348,0.09,0.552,0.5,12.8,32.2,0.27399999999999997,0.5,12.8,67.2,0.27399999999999997,531715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1990,23,Philadelphia 76ers,0,0,82,53,29,1.827586207,241.5,41.9,85.7,0.489,2.3,6.6,0.348,39.6,79.1,0.501,24.1,30.6,0.7879999999999999,13.5,29.3,42.9,23.6,8.4,4.5,14.7,20.7,110.2,27.4,54,28,4.99,-0.75,4.23,113.5,108.4,96.5,0.35700000000000004,0.077,0.556,0.502,12.9,32.0,0.281,0.502,12.9,68.4,0.281,565926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,23,Philadelphia 76ers,0,0,82,44,38,1.1578947370000001,244.9,43.1,90.6,0.47600000000000003,2.4,8.0,0.297,40.7,82.6,0.493,16.9,21.9,0.774,14.1,30.7,44.8,27.1,8.4,4.8,14.4,22.7,105.6,28.4,41,41,-0.18,-0.21,-0.39,107.9,108.1,95.7,0.342,0.08900000000000001,0.542,0.489,13.4,28.1,0.27,0.489,13.4,68.3,0.27,624582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1992,23,Philadelphia 76ers,0,0,82,35,47,0.7446808509999999,240.9,38.9,82.5,0.47100000000000003,2.8,8.3,0.33399999999999996,36.1,74.2,0.48700000000000004,21.4,27.6,0.775,12.9,28.2,41.1,21.4,8.4,5.9,15.1,19.3,101.9,27.6,37,45,-1.27,-0.07,-1.34,108.3,109.7,93.7,0.335,0.10099999999999999,0.539,0.488,13.8,30.9,0.26,0.488,13.8,66.4,0.26,574137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1993,23,Philadelphia 76ers,0,0,82,26,56,0.46428571399999996,243.0,39.3,86.3,0.456,4.0,11.5,0.35100000000000003,35.3,74.8,0.47200000000000003,21.7,27.5,0.7859999999999999,12.6,29.6,42.2,24.9,8.2,6.9,16.6,19.6,104.3,27.1,26,56,-5.77,0.51,-5.25,104.6,110.4,98.5,0.319,0.133,0.53,0.479,14.4,28.1,0.251,0.479,14.4,65.9,0.251,515284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,23,Philadelphia 76ers,0,0,82,25,57,0.43859649100000003,241.5,37.8,83.2,0.455,3.9,11.5,0.33799999999999997,34.0,71.7,0.474,18.4,25.8,0.7140000000000001,12.3,29.2,41.5,22.3,8.1,6.4,16.7,18.1,98.0,27.2,21,61,-7.62,0.25,-7.37,101.7,109.7,95.7,0.31,0.138,0.518,0.478,15.0,28.0,0.221,0.478,15.0,66.6,0.221,491769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
