Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1990,20,New York Knicks,0,0,82,45,37,1.2162162159999999,241.8,41.9,86.5,0.484,2.9,8.7,0.332,39.0,77.8,0.501,21.6,28.6,0.7559999999999999,14.5,29.6,44.1,26.1,8.7,6.0,17.2,22.3,108.3,26.5,45,37,1.41,-0.63,0.78,109.4,108.0,98.2,0.331,0.1,0.547,0.501,14.8,34.2,0.25,0.501,14.8,66.0,0.25,730432,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1991,20,New York Knicks,0,0,82,39,43,0.9069767440000001,243.4,41.6,87.3,0.47600000000000003,2.2,6.6,0.336,39.4,80.7,0.488,17.9,23.2,0.773,13.6,28.5,42.1,24.4,8.8,4.5,15.1,22.1,103.3,28.1,40,42,-0.23,-0.2,-0.43,107.1,107.3,95.0,0.315,0.08199999999999999,0.544,0.498,15.1,31.1,0.242,0.498,15.1,68.5,0.242,654962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,20,New York Knicks,0,0,82,51,31,1.64516129,242.1,40.4,84.7,0.47700000000000004,2.5,7.5,0.325,37.9,77.2,0.49200000000000005,18.3,25.0,0.7340000000000001,14.5,30.4,44.8,26.0,7.7,4.7,15.1,23.2,101.6,27.3,52,30,3.89,-0.22,3.67,108.3,104.2,92.9,0.295,0.08900000000000001,0.531,0.491,13.7,34.6,0.21600000000000003,0.491,13.7,71.1,0.21600000000000003,726608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,20,New York Knicks,0,1,82,60,22,2.727272727,243.0,39.1,84.1,0.465,2.4,7.4,0.32,36.8,76.8,0.479,20.9,28.2,0.741,14.0,32.4,46.5,25.9,8.3,4.5,15.8,25.7,101.6,28.3,58,24,6.16,-0.29,5.87,106.1,99.7,94.5,0.336,0.08800000000000001,0.526,0.479,14.1,33.1,0.249,0.479,14.1,72.1,0.249,804840,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,20,New York Knicks,0,1,82,57,25,2.28,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.47700000000000004,19.1,25.6,0.746,14.3,31.0,45.3,25.2,9.2,4.7,16.6,24.4,98.5,28.9,60,22,6.99,-0.5,6.48,105.7,98.2,92.8,0.311,0.135,0.527,0.483,15.1,34.4,0.23199999999999998,0.483,15.1,71.4,0.23199999999999998,810193,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,20,New York Knicks,0,0,82,55,27,2.0370370369999997,241.2,36.4,78.0,0.467,6.5,17.6,0.368,29.9,60.3,0.496,18.9,25.8,0.7340000000000001,11.3,30.2,41.5,25.1,7.2,4.7,15.9,25.6,98.2,29.4,50,32,3.11,-0.33,2.78,107.2,103.8,91.2,0.331,0.226,0.55,0.508,15.1,28.6,0.243,0.508,15.1,70.8,0.243,810283,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,20,New York Knicks,0,0,82,47,35,1.342857143,241.8,36.6,77.8,0.47100000000000003,5.9,15.7,0.377,30.7,62.2,0.494,18.0,23.8,0.757,10.1,29.9,40.0,22.2,7.9,4.6,15.5,22.7,97.2,30.4,48,34,2.32,-0.08,2.24,106.0,103.5,91.0,0.306,0.201,0.55,0.509,14.9,25.5,0.23199999999999998,0.509,14.9,71.1,0.23199999999999998,810283,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,20,New York Knicks,0,0,82,57,25,2.28,242.1,35.1,75.9,0.46299999999999997,5.7,15.8,0.363,29.4,60.2,0.489,19.3,25.8,0.748,11.9,30.7,42.5,22.1,7.7,4.6,17.8,24.8,95.4,29.7,50,32,3.12,0.18,3.31,104.4,101.0,90.5,0.34,0.20800000000000002,0.546,0.501,17.0,30.5,0.255,0.501,17.0,73.4,0.255,790520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,20,New York Knicks,0,0,82,43,39,1.102564103,241.8,34.9,78.2,0.447,4.7,13.9,0.335,30.3,64.3,0.47100000000000003,17.1,22.1,0.772,11.9,29.7,41.6,21.8,7.7,3.4,15.2,23.7,91.6,30.2,49,33,2.46,0.28,2.74,103.0,100.3,88.2,0.28300000000000003,0.17800000000000002,0.521,0.47600000000000003,14.7,29.5,0.218,0.47600000000000003,14.7,74.0,0.218,810283,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,20,New York Knicks,0,1,50,27,23,1.173913043,242.0,32.2,74.1,0.435,4.2,11.8,0.353,28.0,62.3,0.45,17.8,24.4,0.732,11.0,30.2,41.2,19.3,7.9,5.2,16.1,22.8,86.4,29.0,27,23,1.02,0.43,1.45,98.6,97.5,86.9,0.32899999999999996,0.159,0.509,0.46299999999999997,15.9,27.9,0.24100000000000002,0.46299999999999997,15.9,71.0,0.24100000000000002,494075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,20,New York Knicks,0,1,82,50,32,1.5625,241.8,35.3,77.7,0.455,4.3,11.4,0.375,31.0,66.3,0.46799999999999997,17.2,22.0,0.7809999999999999,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1,29.5,46,36,1.46,-0.16,1.3,102.5,100.9,89.2,0.28300000000000003,0.147,0.527,0.48200000000000004,14.4,24.7,0.221,0.48200000000000004,14.4,73.1,0.221,810103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,20,New York Knicks,0,0,82,48,34,1.411764706,242.7,33.6,75.6,0.444,4.8,13.6,0.35100000000000003,28.8,62.0,0.465,16.8,21.1,0.7959999999999999,9.4,30.8,40.2,18.5,6.6,4.2,14.5,22.7,88.7,29.8,50,32,2.63,-0.65,1.98,101.2,98.2,86.7,0.27899999999999997,0.18,0.523,0.47600000000000003,14.6,24.2,0.222,0.47600000000000003,14.6,74.3,0.222,810283,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2002,20,New York Knicks,0,0,82,30,52,0.576923077,241.5,34.4,79.5,0.43200000000000005,5.8,16.4,0.353,28.6,63.1,0.45299999999999996,17.1,21.8,0.787,10.7,30.0,40.7,21.0,6.8,3.5,14.5,22.0,91.6,30.3,29,53,-3.99,-0.16,-4.15,101.5,105.9,89.7,0.27399999999999997,0.20600000000000002,0.514,0.46799999999999997,14.0,25.6,0.21600000000000003,0.46799999999999997,14.0,71.9,0.21600000000000003,810283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2003,20,New York Knicks,0,0,82,37,45,0.8222222220000001,242.1,36.2,82.0,0.441,7.4,19.3,0.38299999999999995,28.8,62.7,0.45899999999999996,16.1,19.8,0.815,10.3,29.0,39.2,22.0,7.1,3.1,14.0,23.0,95.9,30.2,37,45,-1.35,-0.26,-1.61,104.7,106.2,90.7,0.24100000000000002,0.235,0.528,0.486,13.4,24.4,0.196,0.486,13.4,71.8,0.196,779479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2004,20,New York Knicks,0,0,82,39,43,0.9069767440000001,242.4,35.1,79.4,0.442,5.0,13.6,0.364,30.2,65.8,0.45899999999999996,16.8,21.1,0.7929999999999999,11.6,31.0,42.6,20.7,7.4,4.8,15.7,23.1,92.0,29.6,36,46,-1.48,-0.49,-1.97,101.7,103.3,89.5,0.266,0.171,0.518,0.474,15.1,28.0,0.21100000000000002,0.474,15.1,72.8,0.21100000000000002,785739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2005,20,New York Knicks,0,0,82,33,49,0.673469388,242.4,36.3,80.5,0.451,5.4,15.1,0.35600000000000004,30.9,65.4,0.473,19.3,25.1,0.767,11.8,29.2,41.0,20.3,7.7,3.2,14.7,23.7,97.3,27.3,34,48,-2.44,-0.28,-2.72,106.2,108.9,90.7,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.485,13.8,71.2,0.239,800144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2006,20,New York Knicks,0,0,82,23,59,0.38983050799999996,243.0,34.4,75.7,0.455,3.9,10.8,0.36200000000000004,30.5,64.9,0.47,22.9,31.5,0.726,12.6,28.8,41.4,17.9,6.8,3.3,17.7,26.3,95.6,25.6,24,58,-6.4,0.11,-6.3,104.0,111.0,90.8,0.41700000000000004,0.142,0.534,0.48100000000000004,16.5,31.2,0.303,0.48100000000000004,16.5,72.8,0.303,776176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2007,20,New York Knicks,0,0,82,33,49,0.673469388,244.0,35.4,77.5,0.457,5.8,16.7,0.34600000000000003,29.6,60.8,0.48700000000000004,20.9,29.2,0.715,12.6,30.7,43.3,18.7,6.6,3.2,17.1,23.6,97.5,25.4,33,49,-2.85,-0.21,-3.06,105.7,108.8,90.8,0.377,0.21600000000000003,0.539,0.494,15.9,31.0,0.27,0.494,15.9,74.0,0.27,770617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2008,20,New York Knicks,0,0,82,23,59,0.38983050799999996,242.4,36.2,82.4,0.439,6.0,17.7,0.337,30.2,64.7,0.467,18.6,25.5,0.727,12.5,30.0,42.5,18.7,6.4,2.6,14.5,21.5,96.9,25.7,23,59,-6.61,0.06,-6.55,104.7,111.9,91.6,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.475,13.4,72.7,0.226,783739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2009,20,New York Knicks,0,0,82,32,50,0.64,241.5,38.5,86.5,0.445,10.0,27.9,0.36,28.5,58.6,0.486,18.2,23.2,0.784,11.1,31.0,42.1,21.2,7.4,2.5,14.3,20.4,105.2,25.7,34,48,-2.61,0.28,-2.33,108.1,110.8,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.503,12.9,72.7,0.21,790801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2010,20,New York Knicks,0,0,82,29,53,0.5471698110000001,242.4,38.1,83.9,0.455,9.1,26.2,0.34600000000000003,29.1,57.7,0.504,16.8,21.5,0.782,10.2,30.2,40.4,21.6,7.1,3.7,14.0,20.0,102.1,25.4,31,51,-3.82,-0.19,-4.01,107.6,111.6,94.0,0.256,0.312,0.547,0.509,13.0,23.5,0.2,0.509,13.0,72.1,0.2,799550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2011,20,New York Knicks,0,0,82,42,40,1.05,241.2,38.3,83.7,0.457,9.3,25.4,0.368,29.0,58.4,0.496,20.6,25.5,0.809,10.3,30.1,40.5,21.4,7.6,5.8,13.7,21.3,106.5,25.3,43,39,0.78,-0.3,0.48,110.9,110.1,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.24600000000000002,0.513,12.6,71.9,0.24600000000000002,808879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,20,New York Knicks,0,0,66,36,30,1.2,241.5,35.8,80.8,0.44299999999999995,7.8,23.3,0.336,28.0,57.5,0.48700000000000004,18.3,24.8,0.741,11.3,30.5,41.7,20.1,9.4,4.2,16.0,21.1,97.8,26.3,41,25,3.2,-0.81,2.39,104.4,101.0,93.2,0.306,0.28800000000000003,0.5329999999999999,0.49200000000000005,14.9,26.6,0.22699999999999998,0.49200000000000005,14.9,73.7,0.22699999999999998,652179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,20,New York Knicks,0,0,82,54,28,1.928571429,240.6,36.5,81.6,0.44799999999999995,10.9,28.9,0.376,25.7,52.7,0.48700000000000004,16.0,21.1,0.759,10.9,29.7,40.6,19.3,8.2,3.6,12.0,20.1,100.0,30.2,53,29,4.23,-0.5,3.73,111.1,106.3,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.515,11.7,74.7,0.196,780353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2014,20,New York Knicks,0,0,82,37,45,0.8222222220000001,242.1,36.9,82.2,0.449,9.3,24.9,0.37200000000000005,27.7,57.3,0.48200000000000004,15.5,20.4,0.7609999999999999,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6,28.3,39,43,-0.79,-0.61,-1.4,108.3,109.1,90.3,0.248,0.302,0.541,0.505,12.5,25.1,0.18899999999999997,0.505,12.5,74.3,0.18899999999999997,812292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2015,20,New York Knicks,0,0,82,17,65,0.26153846199999997,242.1,35.1,82.0,0.428,6.8,19.7,0.34700000000000003,28.3,62.3,0.45399999999999996,14.8,19.2,0.769,10.6,29.8,40.4,21.3,7.0,4.7,14.7,21.6,91.9,26.9,17,65,-9.32,-0.18,-9.5,99.9,110.0,91.2,0.23399999999999999,0.24,0.508,0.47,14.0,24.5,0.18,0.47,14.0,73.1,0.18,812292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2016,20,New York Knicks,0,0,82,32,50,0.64,241.5,36.9,84.0,0.439,7.4,21.5,0.34600000000000003,29.4,62.5,0.47100000000000003,17.2,21.4,0.805,10.4,34.0,44.4,20.5,5.7,5.7,13.4,19.7,98.4,27.2,33,49,-2.73,0.0,-2.74,104.6,107.6,93.4,0.255,0.256,0.527,0.483,12.6,23.7,0.205,0.483,12.6,75.8,0.205,812292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2017,20,New York Knicks,0,0,82,31,51,0.607843137,242.1,39.6,88.5,0.447,8.6,24.7,0.348,31.0,63.8,0.485,16.6,21.1,0.7879999999999999,12.0,33.2,45.2,21.8,7.1,5.5,13.9,20.3,104.3,27.3,31,51,-3.67,-0.2,-3.87,107.7,111.5,96.0,0.239,0.27899999999999997,0.534,0.496,12.4,26.6,0.188,0.496,12.4,74.1,0.188,810741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1990,22,Orlando Magic,0,0,82,18,64,0.28125,241.5,42.2,91.8,0.45899999999999996,1.4,4.8,0.295,40.7,87.0,0.46799999999999997,25.1,33.2,0.7559999999999999,15.9,30.1,46.0,24.3,7.5,3.6,17.2,24.1,110.9,26.5,21,61,-8.91,0.19,-8.73,105.8,114.3,104.1,0.36200000000000004,0.052000000000000005,0.521,0.467,13.9,33.7,0.27399999999999997,0.467,13.9,67.8,0.27399999999999997,617468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,22,Orlando Magic,0,0,82,31,51,0.607843137,241.2,42.1,88.2,0.478,2.7,8.2,0.331,39.4,80.0,0.493,22.9,29.9,0.767,13.4,30.5,43.8,25.8,8.6,8.0,14.8,24.2,109.9,26.1,31,51,-3.98,0.18,-3.79,105.9,109.9,99.5,0.337,0.10400000000000001,0.521,0.473,14.3,33.0,0.251,0.473,14.3,68.9,0.251,617668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1992,22,Orlando Magic,0,0,82,21,61,0.344262295,240.3,39.3,86.6,0.45299999999999996,2.4,7.4,0.324,36.9,79.2,0.466,20.6,27.7,0.746,14.3,28.4,42.7,21.9,7.8,4.5,16.9,24.1,101.6,26.6,23,59,-6.91,0.4,-6.52,103.5,110.5,98.0,0.319,0.086,0.514,0.467,14.6,32.4,0.23800000000000002,0.467,14.6,67.8,0.23800000000000002,621191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1993,22,Orlando Magic,0,0,82,41,41,1.0,242.4,39.7,81.8,0.486,3.9,10.8,0.35700000000000004,35.9,71.0,0.505,22.2,30.4,0.73,12.7,31.3,44.0,23.8,6.6,5.7,17.4,23.5,105.5,25.8,45,37,1.32,0.03,1.35,108.5,107.1,96.3,0.37200000000000005,0.133,0.5539999999999999,0.509,15.5,31.4,0.271,0.509,15.5,68.8,0.271,621191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
1994,22,Orlando Magic,0,0,82,50,32,1.5625,240.6,40.7,83.9,0.485,4.8,13.9,0.34700000000000003,35.9,70.1,0.513,19.4,28.6,0.6779999999999999,14.4,28.7,43.1,25.2,8.3,5.6,16.2,20.9,105.7,25.8,52,30,3.89,-0.21,3.68,110.8,106.7,95.2,0.341,0.165,0.547,0.514,14.4,33.8,0.231,0.514,14.4,66.3,0.231,626931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,22,Orlando Magic,0,1,82,57,25,2.28,243.0,42.2,84.1,0.502,6.4,17.2,0.37,35.8,66.9,0.535,20.1,30.1,0.669,14.0,30.0,44.0,27.8,8.2,6.0,15.8,21.0,110.9,26.6,59,23,7.06,-0.62,6.44,115.1,107.8,95.1,0.35700000000000004,0.205,0.569,0.539,14.0,34.0,0.239,0.539,14.0,68.4,0.239,656410,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,22,Orlando Magic,0,1,82,60,22,2.727272727,242.1,39.1,81.0,0.48200000000000004,7.6,20.1,0.37799999999999995,31.5,60.9,0.517,18.8,27.2,0.691,11.8,29.3,41.1,25.4,8.1,5.0,14.1,20.8,104.5,27.7,56,26,5.56,-0.16,5.4,112.9,106.9,91.8,0.336,0.248,0.562,0.529,13.2,29.0,0.23199999999999998,0.529,13.2,68.8,0.23199999999999998,707168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,22,Orlando Magic,0,0,82,45,37,1.2162162159999999,242.1,34.6,79.2,0.43700000000000006,6.9,20.3,0.341,27.7,59.0,0.47,18.0,24.1,0.746,13.1,27.1,40.1,20.6,8.5,4.4,15.2,20.0,94.1,29.4,40,42,-0.35,0.28,-0.07,105.6,106.0,88.3,0.304,0.256,0.524,0.48100000000000004,14.5,30.9,0.22699999999999998,0.48100000000000004,14.5,67.3,0.22699999999999998,711311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1998,22,Orlando Magic,0,0,82,41,41,1.0,241.8,33.8,78.7,0.429,3.6,11.1,0.32299999999999995,30.2,67.7,0.447,18.9,26.1,0.726,14.4,26.9,41.2,20.7,7.9,5.4,15.3,19.7,90.1,30.8,38,44,-1.07,0.54,-0.53,102.6,103.8,87.1,0.331,0.141,0.499,0.452,14.5,34.2,0.24,0.452,14.5,66.9,0.24,667322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1999,22,Orlando Magic,0,0,50,33,17,1.941176471,241.0,33.7,78.9,0.428,4.5,13.5,0.33,29.3,65.4,0.44799999999999995,17.5,25.0,0.7,13.8,28.9,42.7,21.3,9.9,4.3,16.4,18.7,89.5,28.7,30,20,2.6,0.51,3.11,100.3,97.4,88.8,0.318,0.171,0.498,0.456,15.4,32.6,0.222,0.456,15.4,70.8,0.222,411091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2000,22,Orlando Magic,0,0,82,41,41,1.0,240.9,38.6,85.5,0.452,3.6,10.6,0.33799999999999997,35.1,74.9,0.46799999999999997,19.2,26.1,0.735,14.0,31.0,44.9,20.8,9.1,5.7,17.6,24.0,100.1,26.3,43,39,0.68,-0.26,0.43,102.4,101.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.22399999999999998,0.473,15.4,69.9,0.22399999999999998,576409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2001,22,Orlando Magic,0,0,82,43,39,1.102564103,243.4,36.7,83.8,0.43799999999999994,6.0,16.4,0.364,30.8,67.4,0.456,18.0,25.2,0.7140000000000001,13.0,29.9,42.9,22.0,8.2,5.9,15.2,25.3,97.5,26.0,44,38,0.99,-0.6,0.39,103.2,102.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.474,13.8,69.8,0.215,605031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2002,22,Orlando Magic,0,0,82,44,38,1.1578947370000001,241.8,37.6,84.1,0.44799999999999995,7.6,20.2,0.373,30.1,63.8,0.47100000000000003,17.6,23.4,0.754,11.5,29.8,41.2,22.0,8.1,4.7,13.6,20.7,100.5,28.0,46,36,1.57,-0.32,1.25,107.0,105.3,93.2,0.278,0.24100000000000002,0.5329999999999999,0.493,12.6,26.3,0.21,0.493,12.6,69.2,0.21,621121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2003,22,Orlando Magic,0,0,82,42,40,1.05,241.5,35.9,82.5,0.436,6.9,19.4,0.35700000000000004,29.0,63.1,0.46,19.7,25.4,0.777,11.7,29.2,40.9,20.4,8.5,3.7,14.4,23.0,98.5,26.9,41,41,0.13,-0.53,-0.39,105.2,105.0,93.1,0.307,0.235,0.526,0.478,13.3,27.0,0.239,0.478,13.3,71.1,0.239,605901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2004,22,Orlando Magic,0,0,82,21,61,0.344262295,241.8,35.4,82.5,0.429,5.2,15.2,0.344,30.2,67.3,0.44799999999999995,18.0,24.4,0.737,12.2,28.7,40.9,19.3,6.7,3.8,13.7,21.3,94.0,25.8,22,60,-7.02,-0.23,-7.25,102.7,110.4,90.8,0.29600000000000004,0.184,0.504,0.461,12.8,28.1,0.218,0.461,12.8,68.7,0.218,589144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2005,22,Orlando Magic,0,0,82,36,46,0.7826086959999999,240.3,37.0,81.5,0.45399999999999996,3.9,11.2,0.349,33.1,70.3,0.47100000000000003,21.6,28.5,0.759,12.7,31.0,43.7,19.3,7.7,5.4,16.1,23.6,99.5,26.5,35,47,-2.24,-0.27,-2.52,104.9,107.3,94.7,0.35,0.13699999999999998,0.529,0.478,14.6,29.9,0.265,0.478,14.6,71.3,0.265,597942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2006,22,Orlando Magic,0,0,82,36,46,0.7826086959999999,242.7,35.5,75.2,0.47200000000000003,3.6,9.7,0.376,31.9,65.5,0.486,20.3,27.8,0.73,10.9,29.3,40.2,18.2,6.5,4.4,15.1,23.3,94.9,25.5,38,44,-1.07,-0.18,-1.26,106.3,107.5,88.3,0.369,0.129,0.5429999999999999,0.496,14.7,28.5,0.27,0.496,14.7,72.5,0.27,638005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2007,22,Orlando Magic,0,0,82,40,42,0.9523809520000001,241.2,35.1,74.3,0.47200000000000003,4.2,11.7,0.35600000000000004,30.9,62.5,0.494,20.5,29.2,0.7020000000000001,11.2,29.5,40.7,18.6,6.9,5.1,17.0,23.2,94.8,25.6,43,39,0.78,-0.43,0.35,104.9,104.1,89.9,0.39299999999999996,0.158,0.544,0.5,16.3,29.3,0.276,0.5,16.3,73.7,0.276,700887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
